#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00001364_pilon	1	90181	1	3	M	0_m	11_x
tig00001364_pilon	1	90181	1	3	M	0_m	41_x
tig00001364_pilon	1	90181	1	3	M	0_m	86_x
tig00001364_pilon	1	90181	1	3	M	0_m	87_x
tig00001364_pilon	1	90181	1	3	M	0_m	99_x
tig00001364_pilon	1	90181	1	3	M	0_m	104_x
tig00001364_pilon	1	90181	1	3	M	0_m	120_x
tig00001364_pilon	1	90181	1	3	M	0_m	138_x
tig00001364_pilon	1	90181	1	3	M	0_m	144_x
tig00001364_pilon	1	90181	1	3	M	0_m	145_x
tig00001364_pilon	1	90181	1	3	M	0_m	149_x
tig00001364_pilon	1	90181	1	3	M	0_m	156_x
tig00001364_pilon	1	90181	1	3	M	0_m	168_x
tig00001364_pilon	1	90181	1	3	M	0_m	169_x
tig00001364_pilon	1	90181	1	3	M	0_m	179_x
tig00001364_pilon	1	90181	1	3	M	0_m	184_x
tig00001364_pilon	1	90181	1	3	M	0_m	202_x
tig00001364_pilon	1	90181	1	3	M	0_m	204_x
tig00001364_pilon	1	90181	1	3	M	0_m	205_x
tig00001364_pilon	1	90181	1	3	M	0_m	251_x
tig00001364_pilon	1	90181	1	3	M	0_m	281_x
tig00001364_pilon	1	90181	1	3	M	0_m	289_x
tig00001364_pilon	1	90181	1	3	M	0_m	298_x
tig00001364_pilon	1	90181	1	3	M	0_m	299_x
tig00001364_pilon	1	90181	1	3	M	0_m	305_x
tig00001364_pilon	1	90181	1	3	M	0_m	307_x
tig00001364_pilon	1	90181	1	3	M	0_m	326_x
tig00001364_pilon	1	90181	1	3	M	0_m	329_x
tig00001364_pilon	1	90181	1	3	M	0_m	361_x
tig00001364_pilon	1	90181	1	3	M	0_m	367_x
tig00001364_pilon	1	90181	1	3	M	0_m	373_x
tig00001364_pilon	1	90181	1	3	M	0_m	388_x
tig00001364_pilon	1	39202	1	1	P	0_m	397_x
tig00001364_pilon	39665	90181	2	3	M	0_m	397_x
tig00001364_pilon	1	90181	1	3	M	0_m	413_x
tig00001364_pilon	1	90181	1	3	M	0_m	417_x
tig00001364_pilon	1	90181	1	3	M	0_m	418_x
tig00001364_pilon	1	90181	1	3	M	0_m	420_x
tig00001364_pilon	1	90181	1	3	M	0_m	430_x
