#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00004136_pilon	1	498273	1	1760	M	0_m	1_x
tig00004136_pilon	1	498273	1	1760	M	0_m	2_x
tig00004136_pilon	1	498273	1	1760	M	0_m	3_x
tig00004136_pilon	1	105399	1	151	M	0_m	4_x
tig00004136_pilon	105502	105502	152	152	P	0_m	4_x
tig00004136_pilon	106213	498273	153	1760	M	0_m	4_x
tig00004136_pilon	1	498273	1	1760	M	0_m	5_x
tig00004136_pilon	1	498273	1	1760	M	0_m	6_x
tig00004136_pilon	1	498273	1	1760	M	0_m	7_x
tig00004136_pilon	1	498273	1	1760	M	0_m	9_x
tig00004136_pilon	1	173209	1	353	M	0_m	11_x
tig00004136_pilon	173215	173225	354	355	P	0_m	11_x
tig00004136_pilon	173234	293644	356	882	M	0_m	11_x
tig00004136_pilon	293796	293938	883	884	P	0_m	11_x
tig00004136_pilon	294640	498273	885	1760	M	0_m	11_x
tig00004136_pilon	1	88932	1	35	P	0_m	13_x
tig00004136_pilon	89124	498273	36	1760	M	0_m	13_x
tig00004136_pilon	1	498273	1	1760	M	0_m	17_x
tig00004136_pilon	1	380087	1	1357	M	0_m	22_x
tig00004136_pilon	380362	380455	1358	1360	P	0_m	22_x
tig00004136_pilon	381289	498273	1361	1760	M	0_m	22_x
tig00004136_pilon	1	498273	1	1760	M	0_m	23_x
tig00004136_pilon	1	498273	1	1760	M	0_m	27_x
tig00004136_pilon	1	498273	1	1760	M	0_m	28_x
tig00004136_pilon	1	498273	1	1760	M	0_m	29_x
tig00004136_pilon	1	380087	1	1357	M	0_m	30_x
tig00004136_pilon	380362	383925	1358	1383	P	0_m	30_x
tig00004136_pilon	383946	472568	1384	1758	M	0_m	30_x
tig00004136_pilon	472667	472667	1759	1759	P	0_m	30_x
tig00004136_pilon	1	498273	1	1760	M	0_m	31_x
tig00004136_pilon	1	498273	1	1760	M	0_m	32_x
tig00004136_pilon	1	498273	1	1760	M	0_m	33_x
tig00004136_pilon	1	82614	1	26	P	0_m	38_x
tig00004136_pilon	84090	379970	27	1356	M	0_m	38_x
tig00004136_pilon	380087	382810	1357	1374	P	0_m	38_x
tig00004136_pilon	382896	498273	1375	1760	M	0_m	38_x
tig00004136_pilon	1	106285	1	154	M	0_m	39_x
tig00004136_pilon	106332	108723	155	157	P	0_m	39_x
tig00004136_pilon	108966	265519	158	753	M	0_m	39_x
tig00004136_pilon	265541	265541	754	754	P	0_m	39_x
tig00004136_pilon	265566	383476	755	1382	M	0_m	39_x
tig00004136_pilon	383925	384220	1383	1392	P	0_m	39_x
tig00004136_pilon	384311	498273	1393	1760	M	0_m	39_x
tig00004136_pilon	1	498273	1	1760	M	0_m	40_x
tig00004136_pilon	1	498273	1	1760	M	0_m	41_x
tig00004136_pilon	1	498273	1	1760	M	0_m	42_x
tig00004136_pilon	1	498273	1	1760	M	0_m	45_x
tig00004136_pilon	1	498273	1	1760	M	0_m	46_x
tig00004136_pilon	1	498273	1	1760	M	0_m	47_x
tig00004136_pilon	1	78404	1	11	P	0_m	48_x
tig00004136_pilon	78634	498273	12	1760	M	0_m	48_x
tig00004136_pilon	1	498273	1	1760	M	0_m	74_x
tig00004136_pilon	1	317321	1	1041	M	0_m	75_x
tig00004136_pilon	317476	317476	1042	1042	P	0_m	75_x
tig00004136_pilon	317574	498273	1043	1760	M	0_m	75_x
tig00004136_pilon	1	498273	1	1760	M	0_m	76_x
tig00004136_pilon	1	498273	1	1760	M	0_m	78_x
tig00004136_pilon	1	498273	1	1760	M	0_m	79_x
tig00004136_pilon	1	498273	1	1760	M	0_m	80_x
tig00004136_pilon	1	498273	1	1760	M	0_m	81_x
tig00004136_pilon	1	498273	1	1760	M	0_m	86_x
tig00004136_pilon	1	498273	1	1760	M	0_m	89_x
tig00004136_pilon	1	498273	1	1760	M	0_m	90_x
tig00004136_pilon	1	452708	1	1668	M	0_m	91_x
tig00004136_pilon	452758	453032	1669	1679	P	0_m	91_x
tig00004136_pilon	453443	498273	1680	1760	M	0_m	91_x
tig00004136_pilon	1	498273	1	1760	M	0_m	94_x
tig00004136_pilon	1	498273	1	1760	M	0_m	95_x
tig00004136_pilon	1	498273	1	1760	M	0_m	96_x
tig00004136_pilon	1	498273	1	1760	M	0_m	97_x
tig00004136_pilon	1	77176	1	5	P	0_m	100_x
tig00004136_pilon	77421	498273	6	1760	M	0_m	100_x
