#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00003867_pilon	1	106711	1	256	P	0_m	4_x
tig00003867_pilon	106736	108153	257	277	M	0_m	4_x
tig00003867_pilon	108287	261911	278	834	P	0_m	4_x
tig00003867_pilon	264039	479215	835	1513	M	0_m	4_x
tig00003867_pilon	479219	479219	1514	1514	P	0_m	4_x
tig00003867_pilon	479235	479235	1515	1515	M	0_m	4_x
tig00003867_pilon	479418	481032	1516	1520	P	0_m	4_x
tig00003867_pilon	481134	658787	1521	2445	M	0_m	4_x
tig00003867_pilon	1	658787	1	2445	M	0_m	7_x
tig00003867_pilon	1	11377	1	1	P	0_m	11_x
tig00003867_pilon	19213	25876	2	19	M	0_m	11_x
tig00003867_pilon	25893	27173	20	23	P	0_m	11_x
tig00003867_pilon	28915	227519	24	780	M	0_m	11_x
tig00003867_pilon	227568	227568	781	781	P	0_m	11_x
tig00003867_pilon	227612	237011	782	786	M	0_m	11_x
tig00003867_pilon	237356	238777	787	788	P	0_m	11_x
tig00003867_pilon	239632	626320	789	2313	M	0_m	11_x
tig00003867_pilon	626913	626913	2314	2314	P	0_m	11_x
tig00003867_pilon	626957	658787	2315	2445	M	0_m	11_x
tig00003867_pilon	1	22923	1	13	P	0_m	13_x
tig00003867_pilon	23089	658787	14	2445	M	0_m	13_x
tig00003867_pilon	1	658787	1	2445	M	0_m	14_x
tig00003867_pilon	1	384383	1	1099	M	0_m	15_x
tig00003867_pilon	384385	384404	1100	1101	P	0_m	15_x
tig00003867_pilon	384405	658787	1102	2445	M	0_m	15_x
tig00003867_pilon	1	54059	1	103	M	0_m	17_x
tig00003867_pilon	54105	54105	104	104	P	0_m	17_x
tig00003867_pilon	54159	658787	105	2445	M	0_m	17_x
tig00003867_pilon	1	658787	1	2445	M	0_m	19_x
tig00003867_pilon	1	11377	1	1	P	0_m	20_x
tig00003867_pilon	19213	658787	2	2445	M	0_m	20_x
tig00003867_pilon	1	658787	1	2445	M	0_m	21_x
tig00003867_pilon	1	11377	1	1	P	0_m	22_x
tig00003867_pilon	19213	63951	2	168	M	0_m	22_x
tig00003867_pilon	63956	64438	169	172	P	0_m	22_x
tig00003867_pilon	64829	385428	173	1121	M	0_m	22_x
tig00003867_pilon	385594	385594	1122	1122	P	0_m	22_x
tig00003867_pilon	385626	658787	1123	2445	M	0_m	22_x
tig00003867_pilon	1	658787	1	2445	M	0_m	23_x
tig00003867_pilon	1	658787	1	2445	M	0_m	27_x
tig00003867_pilon	1	658787	1	2445	M	0_m	28_x
tig00003867_pilon	1	658787	1	2445	M	0_m	29_x
tig00003867_pilon	1	314942	1	860	M	0_m	30_x
tig00003867_pilon	315760	318282	861	863	P	0_m	30_x
tig00003867_pilon	318650	658787	864	2445	M	0_m	30_x
tig00003867_pilon	1	658787	1	2445	M	0_m	37_x
tig00003867_pilon	1	658787	1	2445	M	0_m	39_x
tig00003867_pilon	1	20241	1	7	P	0_m	44_x
tig00003867_pilon	20713	402629	8	1143	M	0_m	44_x
tig00003867_pilon	402762	403971	1144	1155	P	0_m	44_x
tig00003867_pilon	404292	658787	1156	2445	M	0_m	44_x
tig00003867_pilon	1	314942	1	860	M	0_m	45_x
tig00003867_pilon	315760	327872	861	874	P	0_m	45_x
tig00003867_pilon	328156	658787	875	2445	M	0_m	45_x
tig00003867_pilon	1	658787	1	2445	M	0_m	46_x
tig00003867_pilon	1	658787	1	2445	M	0_m	47_x
tig00003867_pilon	1	658787	1	2445	M	0_m	48_x
tig00003867_pilon	1	658787	1	2445	M	0_m	74_x
tig00003867_pilon	1	658787	1	2445	M	0_m	75_x
tig00003867_pilon	1	658787	1	2445	M	0_m	76_x
tig00003867_pilon	1	658787	1	2445	M	0_m	78_x
tig00003867_pilon	1	658787	1	2445	M	0_m	79_x
