#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00003703_pilon	1	231274	1	385	M	0_m	7_x
tig00003703_pilon	231940	231940	386	386	P	0_m	7_x
tig00003703_pilon	231989	231989	387	387	M	0_m	7_x
tig00003703_pilon	232070	235068	388	403	P	0_m	7_x
tig00003703_pilon	245636	726194	404	2931	M	0_m	7_x
tig00003703_pilon	1	130537	1	265	M	0_m	8_x
tig00003703_pilon	130677	145580	266	335	P	0_m	8_x
tig00003703_pilon	150106	410568	336	1190	M	0_m	8_x
tig00003703_pilon	410697	418886	1191	1206	P	0_m	8_x
tig00003703_pilon	419096	488760	1207	1677	M	0_m	8_x
tig00003703_pilon	488768	488768	1678	1678	P	0_m	8_x
tig00003703_pilon	488786	726194	1679	2931	M	0_m	8_x
tig00003703_pilon	1	47687	1	99	M	0_m	11_x
tig00003703_pilon	49317	69251	100	105	P	0_m	11_x
tig00003703_pilon	69378	93129	106	218	M	0_m	11_x
tig00003703_pilon	93169	96877	219	224	P	0_m	11_x
tig00003703_pilon	96952	100062	225	240	M	0_m	11_x
tig00003703_pilon	101490	102931	241	245	P	0_m	11_x
tig00003703_pilon	104122	104122	246	246	M	0_m	11_x
tig00003703_pilon	104161	104161	247	247	P	0_m	11_x
tig00003703_pilon	104352	104352	248	248	M	0_m	11_x
tig00003703_pilon	104371	104418	249	250	P	0_m	11_x
tig00003703_pilon	105363	150118	251	337	M	0_m	11_x
tig00003703_pilon	150361	155312	338	340	P	0_m	11_x
tig00003703_pilon	155776	643648	341	2423	M	0_m	11_x
tig00003703_pilon	643747	644429	2424	2426	P	0_m	11_x
tig00003703_pilon	644443	726194	2427	2931	M	0_m	11_x
tig00003703_pilon	1	726194	1	2931	M	0_m	13_x
tig00003703_pilon	1	726194	1	2931	M	0_m	19_x
tig00003703_pilon	1	13762	1	18	P	0_m	20_x
tig00003703_pilon	13851	99406	19	237	M	0_m	20_x
tig00003703_pilon	99848	99879	238	239	P	0_m	20_x
tig00003703_pilon	100062	104122	240	246	M	0_m	20_x
tig00003703_pilon	104161	104161	247	247	P	0_m	20_x
tig00003703_pilon	104352	104352	248	248	M	0_m	20_x
tig00003703_pilon	104371	135848	249	278	P	0_m	20_x
tig00003703_pilon	136011	377632	279	1015	M	0_m	20_x
tig00003703_pilon	377761	377904	1016	1017	P	0_m	20_x
tig00003703_pilon	377960	726194	1018	2931	M	0_m	20_x
tig00003703_pilon	1	726194	1	2931	M	0_m	21_x
tig00003703_pilon	1	98448	1	235	M	0_m	22_x
tig00003703_pilon	99051	124607	236	260	P	0_m	22_x
tig00003703_pilon	125000	275325	261	565	M	0_m	22_x
tig00003703_pilon	275462	275743	566	574	P	0_m	22_x
tig00003703_pilon	275765	275765	575	575	M	0_m	22_x
tig00003703_pilon	275884	277121	576	579	P	0_m	22_x
tig00003703_pilon	277355	582682	580	2123	M	0_m	22_x
tig00003703_pilon	582832	583714	2124	2132	P	0_m	22_x
tig00003703_pilon	583799	726194	2133	2931	M	0_m	22_x
tig00003703_pilon	1	726194	1	2931	M	0_m	23_x
tig00003703_pilon	1	130537	1	265	M	0_m	37_x
tig00003703_pilon	130677	140632	266	304	P	0_m	37_x
tig00003703_pilon	140665	296546	305	681	M	0_m	37_x
tig00003703_pilon	296567	296567	682	682	P	0_m	37_x
tig00003703_pilon	296576	437853	683	1402	M	0_m	37_x
tig00003703_pilon	437910	437910	1403	1403	P	0_m	37_x
tig00003703_pilon	438020	726194	1404	2931	M	0_m	37_x
tig00003703_pilon	1	726194	1	2931	M	0_m	40_x
tig00003703_pilon	1	97268	1	233	M	0_m	41_x
tig00003703_pilon	98410	98448	234	235	P	0_m	41_x
tig00003703_pilon	99051	323131	236	771	M	0_m	41_x
tig00003703_pilon	323719	325736	772	793	P	0_m	41_x
tig00003703_pilon	325881	410463	794	1188	M	0_m	41_x
tig00003703_pilon	410532	410697	1189	1191	P	0_m	41_x
tig00003703_pilon	410713	608053	1192	2310	M	0_m	41_x
tig00003703_pilon	608132	608132	2311	2311	P	0_m	41_x
tig00003703_pilon	608133	726194	2312	2931	M	0_m	41_x
tig00003703_pilon	1	726194	1	2931	M	0_m	42_x
tig00003703_pilon	1	645464	1	2447	M	0_m	46_x
tig00003703_pilon	645521	726194	2448	2931	P	0_m	46_x
tig00003703_pilon	1	49317	1	100	M	0_m	48_x
tig00003703_pilon	50344	70166	101	112	P	0_m	48_x
tig00003703_pilon	70437	97268	113	233	M	0_m	48_x
tig00003703_pilon	98410	98448	234	235	P	0_m	48_x
tig00003703_pilon	99051	134761	236	268	M	0_m	48_x
tig00003703_pilon	134770	136870	269	284	P	0_m	48_x
tig00003703_pilon	137440	606727	285	2306	M	0_m	48_x
tig00003703_pilon	607205	726194	2307	2931	P	0_m	48_x
tig00003703_pilon	1	726194	1	2931	M	0_m	49_x
tig00003703_pilon	1	726194	1	2931	M	0_m	50_x
tig00003703_pilon	1	343306	1	860	M	0_m	51_x
tig00003703_pilon	343365	343369	861	862	P	0_m	51_x
tig00003703_pilon	343454	726194	863	2931	M	0_m	51_x
tig00003703_pilon	1	97268	1	233	M	0_m	52_x
tig00003703_pilon	98410	136039	234	281	P	0_m	52_x
tig00003703_pilon	136810	155776	282	341	M	0_m	52_x
tig00003703_pilon	155911	156187	342	343	P	0_m	52_x
tig00003703_pilon	156320	380096	344	1048	M	0_m	52_x
tig00003703_pilon	380117	380411	1049	1052	P	0_m	52_x
tig00003703_pilon	380463	385178	1053	1115	M	0_m	52_x
tig00003703_pilon	385332	386315	1116	1120	P	0_m	52_x
tig00003703_pilon	386456	726194	1121	2931	M	0_m	52_x
tig00003703_pilon	1	726194	1	2931	M	0_m	53_x
tig00003703_pilon	1	726194	1	2931	M	0_m	54_x
tig00003703_pilon	1	726194	1	2931	M	0_m	55_x
tig00003703_pilon	1	726194	1	2931	M	0_m	56_x
tig00003703_pilon	1	150118	1	337	M	0_m	57_x
tig00003703_pilon	150361	332896	338	817	P	0_m	57_x
tig00003703_pilon	335461	726194	818	2931	M	0_m	57_x
tig00003703_pilon	1	100062	1	240	M	0_m	58_x
tig00003703_pilon	101490	101503	241	242	P	0_m	58_x
tig00003703_pilon	102892	427277	243	1305	M	0_m	58_x
tig00003703_pilon	427315	427463	1306	1308	P	0_m	58_x
tig00003703_pilon	428173	726194	1309	2931	M	0_m	58_x
tig00003703_pilon	1	726194	1	2931	M	0_m	59_x
tig00003703_pilon	1	726194	1	2931	M	0_m	63_x
tig00003703_pilon	1	420466	1	1237	M	0_m	64_x
tig00003703_pilon	420546	420592	1238	1241	P	0_m	64_x
tig00003703_pilon	420607	524351	1242	1843	M	0_m	64_x
tig00003703_pilon	524352	524366	1844	1845	P	0_m	64_x
tig00003703_pilon	524434	604414	1846	2303	M	0_m	64_x
