#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00004575_pilon	1	80398	1	109	M	0_m	8_x
tig00004575_pilon	1	80398	1	109	M	0_m	9_x
tig00004575_pilon	1	80398	1	109	M	0_m	13_x
tig00004575_pilon	1	80398	1	109	M	0_m	15_x
tig00004575_pilon	1	80398	1	109	M	0_m	16_x
tig00004575_pilon	1	80398	1	109	M	0_m	19_x
tig00004575_pilon	1	80398	1	109	M	0_m	20_x
tig00004575_pilon	1	80398	1	109	M	0_m	21_x
tig00004575_pilon	1	80398	1	109	M	0_m	22_x
tig00004575_pilon	1	80398	1	109	M	0_m	27_x
tig00004575_pilon	1	80398	1	109	M	0_m	39_x
tig00004575_pilon	1	80398	1	109	M	0_m	40_x
tig00004575_pilon	1	80398	1	109	M	0_m	41_x
tig00004575_pilon	1	80398	1	109	M	0_m	42_x
tig00004575_pilon	1	80398	1	109	M	0_m	43_x
tig00004575_pilon	1	80398	1	109	M	0_m	56_x
tig00004575_pilon	1	80398	1	109	M	0_m	58_x
tig00004575_pilon	1	80398	1	109	M	0_m	59_x
tig00004575_pilon	1	80398	1	109	M	0_m	64_x
tig00004575_pilon	1	80398	1	109	M	0_m	71_x
tig00004575_pilon	1	80398	1	109	M	0_m	72_x
tig00004575_pilon	1	80398	1	109	M	0_m	73_x
tig00004575_pilon	1	80398	1	109	M	0_m	75_x
tig00004575_pilon	1	80398	1	109	M	0_m	76_x
tig00004575_pilon	1	80398	1	109	M	0_m	77_x
tig00004575_pilon	1	80398	1	109	M	0_m	87_x
tig00004575_pilon	1	80398	1	109	M	0_m	91_x
tig00004575_pilon	1	80398	1	109	M	0_m	93_x
tig00004575_pilon	1	80398	1	109	M	0_m	99_x
tig00004575_pilon	1	80398	1	109	M	0_m	100_x
tig00004575_pilon	1	80398	1	109	M	0_m	103_x
tig00004575_pilon	1	80398	1	109	M	0_m	106_x
tig00004575_pilon	1	80398	1	109	M	0_m	107_x
tig00004575_pilon	1	80398	1	109	M	0_m	110_x
tig00004575_pilon	1	80398	1	109	M	0_m	115_x
tig00004575_pilon	1	80398	1	109	M	0_m	116_x
tig00004575_pilon	1	80398	1	109	M	0_m	122_x
tig00004575_pilon	1	80398	1	109	M	0_m	124_x
tig00004575_pilon	1	57063	1	72	M	0_m	129_x
tig00004575_pilon	57848	57848	73	73	P	0_m	129_x
tig00004575_pilon	59508	80398	74	109	M	0_m	129_x
tig00004575_pilon	1	80398	1	109	M	0_m	133_x
tig00004575_pilon	1	80398	1	109	M	0_m	138_x
tig00004575_pilon	1	80398	1	109	M	0_m	143_x
tig00004575_pilon	1	80398	1	109	M	0_m	144_x
tig00004575_pilon	1	80398	1	109	M	0_m	145_x
tig00004575_pilon	1	80398	1	109	M	0_m	150_x
tig00004575_pilon	1	80398	1	109	M	0_m	159_x
tig00004575_pilon	1	80398	1	109	M	0_m	160_x
tig00004575_pilon	1	80398	1	109	M	0_m	161_x
tig00004575_pilon	1	80398	1	109	M	0_m	167_x
tig00004575_pilon	1	80398	1	109	M	0_m	168_x
tig00004575_pilon	1	80398	1	109	M	0_m	169_x
tig00004575_pilon	1	80398	1	109	M	0_m	176_x
tig00004575_pilon	1	80398	1	109	M	0_m	181_x
tig00004575_pilon	1	9657	1	40	M	0_m	182_x
tig00004575_pilon	10111	29663	41	58	P	0_m	182_x
tig00004575_pilon	30266	57063	59	72	M	0_m	182_x
tig00004575_pilon	57848	60262	73	85	P	0_m	182_x
tig00004575_pilon	60420	80398	86	109	M	0_m	182_x
tig00004575_pilon	1	80398	1	109	M	0_m	183_x
tig00004575_pilon	1	80398	1	109	M	0_m	200_x
tig00004575_pilon	1	80398	1	109	M	0_m	203_x
tig00004575_pilon	1	80398	1	109	M	0_m	205_x
tig00004575_pilon	1	80398	1	109	M	0_m	207_x
tig00004575_pilon	1	80398	1	109	M	0_m	209_x
tig00004575_pilon	1	80398	1	109	M	0_m	211_x
tig00004575_pilon	1	80398	1	109	M	0_m	212_x
tig00004575_pilon	1	80398	1	109	M	0_m	213_x
tig00004575_pilon	1	80398	1	109	M	0_m	214_x
tig00004575_pilon	1	80398	1	109	M	0_m	215_x
tig00004575_pilon	1	80398	1	109	M	0_m	217_x
tig00004575_pilon	1	80398	1	109	M	0_m	218_x
tig00004575_pilon	1	80398	1	109	M	0_m	220_x
tig00004575_pilon	1	80398	1	109	M	0_m	230_x
tig00004575_pilon	1	80398	1	109	M	0_m	233_x
tig00004575_pilon	1	80398	1	109	M	0_m	241_x
tig00004575_pilon	1	80398	1	109	M	0_m	243_x
tig00004575_pilon	1	80398	1	109	M	0_m	244_x
tig00004575_pilon	1	80398	1	109	M	0_m	247_x
tig00004575_pilon	1	80398	1	109	M	0_m	249_x
tig00004575_pilon	1	80398	1	109	M	0_m	269_x
tig00004575_pilon	1	80398	1	109	M	0_m	270_x
tig00004575_pilon	1	80398	1	109	M	0_m	275_x
tig00004575_pilon	1	3011	1	5	P	0_m	276_x
tig00004575_pilon	3109	11174	6	43	M	0_m	276_x
tig00004575_pilon	12835	27027	44	53	P	0_m	276_x
tig00004575_pilon	28237	28578	54	55	M	0_m	276_x
tig00004575_pilon	29472	32093	56	66	P	0_m	276_x
tig00004575_pilon	32330	59768	67	79	M	0_m	276_x
tig00004575_pilon	59776	60478	80	87	P	0_m	276_x
tig00004575_pilon	60635	80398	88	109	M	0_m	276_x
tig00004575_pilon	1	80398	1	109	M	0_m	284_x
tig00004575_pilon	1	80398	1	109	M	0_m	287_x
tig00004575_pilon	1	80398	1	109	M	0_m	297_x
tig00004575_pilon	1	80398	1	109	M	0_m	298_x
tig00004575_pilon	1	29472	1	56	M	0_m	299_x
tig00004575_pilon	29623	30285	57	60	P	0_m	299_x
tig00004575_pilon	30819	80398	61	109	M	0_m	299_x
tig00004575_pilon	1	80398	1	109	M	0_m	303_x
tig00004575_pilon	1	80398	1	109	M	0_m	305_x
tig00004575_pilon	1	80398	1	109	M	0_m	307_x
tig00004575_pilon	1	80398	1	109	M	0_m	310_x
tig00004575_pilon	1	80398	1	109	M	0_m	314_x
tig00004575_pilon	1	80398	1	109	M	0_m	320_x
tig00004575_pilon	1	80398	1	109	M	0_m	324_x
tig00004575_pilon	1	80398	1	109	M	0_m	325_x
tig00004575_pilon	1	80398	1	109	M	0_m	327_x
tig00004575_pilon	1	80398	1	109	M	0_m	335_x
tig00004575_pilon	1	80398	1	109	M	0_m	337_x
tig00004575_pilon	1	80398	1	109	M	0_m	338_x
tig00004575_pilon	1	80398	1	109	M	0_m	341_x
tig00004575_pilon	1	80398	1	109	M	0_m	343_x
tig00004575_pilon	1	80398	1	109	M	0_m	347_x
tig00004575_pilon	1	80398	1	109	M	0_m	349_x
tig00004575_pilon	1	80398	1	109	M	0_m	350_x
tig00004575_pilon	1	80398	1	109	M	0_m	353_x
tig00004575_pilon	1	80398	1	109	M	0_m	354_x
tig00004575_pilon	1	80398	1	109	M	0_m	362_x
tig00004575_pilon	1	80398	1	109	M	0_m	363_x
tig00004575_pilon	1	80398	1	109	M	0_m	365_x
tig00004575_pilon	1	80398	1	109	M	0_m	366_x
tig00004575_pilon	1	80398	1	109	M	0_m	367_x
tig00004575_pilon	1	80398	1	109	M	0_m	371_x
tig00004575_pilon	1	80398	1	109	M	0_m	372_x
tig00004575_pilon	1	80398	1	109	M	0_m	373_x
tig00004575_pilon	1	80398	1	109	M	0_m	377_x
tig00004575_pilon	1	80398	1	109	M	0_m	379_x
tig00004575_pilon	1	80398	1	109	M	0_m	381_x
tig00004575_pilon	1	80398	1	109	M	0_m	384_x
tig00004575_pilon	1	80398	1	109	M	0_m	386_x
tig00004575_pilon	1	80398	1	109	M	0_m	388_x
tig00004575_pilon	1	80398	1	109	M	0_m	389_x
tig00004575_pilon	1	80398	1	109	M	0_m	392_x
tig00004575_pilon	1	80398	1	109	M	0_m	397_x
tig00004575_pilon	1	80398	1	109	M	0_m	402_x
tig00004575_pilon	1	80398	1	109	M	0_m	403_x
tig00004575_pilon	1	80398	1	109	M	0_m	404_x
tig00004575_pilon	1	80398	1	109	M	0_m	413_x
tig00004575_pilon	1	80398	1	109	M	0_m	417_x
tig00004575_pilon	1	80398	1	109	M	0_m	419_x
tig00004575_pilon	1	80398	1	109	M	0_m	420_x
tig00004575_pilon	1	80398	1	109	M	0_m	423_x
tig00004575_pilon	1	80398	1	109	M	0_m	427_x
tig00004575_pilon	1	80398	1	109	M	0_m	428_x
tig00004575_pilon	1	80398	1	109	M	0_m	430_x
tig00004575_pilon	1	80398	1	109	M	0_m	435_x
