#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00003945_pilon	1	43533	1	18	M	0_m	8_x
tig00003945_pilon	1	43533	1	18	M	0_m	10_x
tig00003945_pilon	1	43533	1	18	M	0_m	11_x
tig00003945_pilon	1	43533	1	18	M	0_m	12_x
tig00003945_pilon	1	43533	1	18	M	0_m	14_x
tig00003945_pilon	1	43533	1	18	M	0_m	17_x
tig00003945_pilon	1	43533	1	18	M	0_m	22_x
tig00003945_pilon	1	43533	1	18	M	0_m	25_x
tig00003945_pilon	1	43533	1	18	M	0_m	26_x
tig00003945_pilon	1	43533	1	18	M	0_m	35_x
tig00003945_pilon	1	43533	1	18	M	0_m	43_x
tig00003945_pilon	1	24501	1	17	M	0_m	44_x
tig00003945_pilon	1	43533	1	18	M	0_m	47_x
tig00003945_pilon	1	43533	1	18	M	0_m	48_x
tig00003945_pilon	1	43533	1	18	M	0_m	56_x
tig00003945_pilon	1	43533	1	18	M	0_m	59_x
tig00003945_pilon	1	43533	1	18	M	0_m	61_x
tig00003945_pilon	1	43533	1	18	M	0_m	64_x
tig00003945_pilon	1	43533	1	18	M	0_m	66_x
tig00003945_pilon	1	43533	1	18	M	0_m	93_x
tig00003945_pilon	1	43533	1	18	M	0_m	99_x
tig00003945_pilon	1	43533	1	18	M	0_m	100_x
tig00003945_pilon	1	43533	1	18	M	0_m	104_x
tig00003945_pilon	1	43533	1	18	M	0_m	114_x
tig00003945_pilon	1	24501	1	17	M	0_m	115_x
tig00003945_pilon	1	43533	1	18	M	0_m	129_x
tig00003945_pilon	1	43533	1	18	M	0_m	131_x
tig00003945_pilon	1	43533	1	18	M	0_m	133_x
tig00003945_pilon	1	43533	1	18	M	0_m	137_x
tig00003945_pilon	1	43533	1	18	M	0_m	143_x
tig00003945_pilon	1	43533	1	18	M	0_m	145_x
tig00003945_pilon	1	43533	1	18	M	0_m	152_x
tig00003945_pilon	1	43533	1	18	M	0_m	153_x
tig00003945_pilon	1	43533	1	18	M	0_m	159_x
tig00003945_pilon	1	43533	1	18	M	0_m	161_x
tig00003945_pilon	1	43533	1	18	M	0_m	166_x
tig00003945_pilon	1	43533	1	18	M	0_m	176_x
tig00003945_pilon	1	43533	1	18	M	0_m	179_x
tig00003945_pilon	1	43533	1	18	M	0_m	191_x
tig00003945_pilon	1	43533	1	18	M	0_m	192_x
tig00003945_pilon	1	43533	1	18	M	0_m	194_x
tig00003945_pilon	1	43533	1	18	M	0_m	195_x
tig00003945_pilon	1	43533	1	18	M	0_m	196_x
tig00003945_pilon	1	43533	1	18	M	0_m	200_x
tig00003945_pilon	1	43533	1	18	M	0_m	203_x
tig00003945_pilon	1	43533	1	18	M	0_m	205_x
tig00003945_pilon	1	43533	1	18	M	0_m	207_x
tig00003945_pilon	1	43533	1	18	M	0_m	215_x
tig00003945_pilon	1	43533	1	18	M	0_m	217_x
tig00003945_pilon	1	43533	1	18	M	0_m	233_x
tig00003945_pilon	1	43533	1	18	M	0_m	234_x
tig00003945_pilon	1	43533	1	18	M	0_m	237_x
tig00003945_pilon	1	24501	1	17	M	0_m	240_x
tig00003945_pilon	1	43533	1	18	M	0_m	244_x
tig00003945_pilon	1	43533	1	18	M	0_m	257_x
tig00003945_pilon	1	43533	1	18	M	0_m	258_x
tig00003945_pilon	1	43533	1	18	M	0_m	271_x
tig00003945_pilon	1	43533	1	18	M	0_m	274_x
tig00003945_pilon	1	43533	1	18	M	0_m	276_x
tig00003945_pilon	1	43533	1	18	M	0_m	295_x
tig00003945_pilon	1	43533	1	18	M	0_m	297_x
tig00003945_pilon	1	43533	1	18	M	0_m	298_x
tig00003945_pilon	1	43533	1	18	M	0_m	299_x
tig00003945_pilon	1	43533	1	18	M	0_m	303_x
tig00003945_pilon	1	43533	1	18	M	0_m	305_x
tig00003945_pilon	1	24501	1	17	M	0_m	310_x
tig00003945_pilon	1	43533	1	18	M	0_m	320_x
tig00003945_pilon	1	43533	1	18	M	0_m	327_x
tig00003945_pilon	1	43533	1	18	M	0_m	328_x
tig00003945_pilon	1	43533	1	18	M	0_m	341_x
tig00003945_pilon	1	43533	1	18	M	0_m	345_x
tig00003945_pilon	1	43533	1	18	M	0_m	347_x
tig00003945_pilon	1	43533	1	18	M	0_m	349_x
tig00003945_pilon	1	43533	1	18	M	0_m	354_x
tig00003945_pilon	1	43533	1	18	M	0_m	356_x
tig00003945_pilon	1	43533	1	18	M	0_m	358_x
tig00003945_pilon	1	43533	1	18	M	0_m	368_x
tig00003945_pilon	1	43533	1	18	M	0_m	369_x
tig00003945_pilon	1	43533	1	18	M	0_m	371_x
tig00003945_pilon	1	43533	1	18	M	0_m	372_x
tig00003945_pilon	1	43533	1	18	M	0_m	394_x
tig00003945_pilon	1	43533	1	18	M	0_m	398_x
tig00003945_pilon	1	43533	1	18	M	0_m	400_x
tig00003945_pilon	1	43533	1	18	M	0_m	402_x
tig00003945_pilon	1	43533	1	18	M	0_m	408_x
tig00003945_pilon	1	43533	1	18	M	0_m	415_x
tig00003945_pilon	1	43533	1	18	M	0_m	419_x
tig00003945_pilon	1	43533	1	18	M	0_m	423_x
tig00003945_pilon	1	43533	1	18	M	0_m	429_x
tig00003945_pilon	1	43533	1	18	M	0_m	431_x
tig00003945_pilon	1	43533	1	18	M	0_m	447_x
tig00003945_pilon	1	43533	1	18	M	0_m	451_x
tig00003945_pilon	1	43533	1	18	M	0_m	453_x
tig00003945_pilon	1	43533	1	18	M	0_m	462_x
tig00003945_pilon	1	43533	1	18	M	0_m	466_x
tig00003945_pilon	1	43533	1	18	M	0_m	470_x
tig00003945_pilon	1	43533	1	18	M	0_m	472_x
tig00003945_pilon	1	43533	1	18	M	0_m	479_x
tig00003945_pilon	1	43533	1	18	M	0_m	480_x
tig00003945_pilon	1	43533	1	18	M	0_m	484_x
tig00003945_pilon	1	43533	1	18	M	0_m	485_x
tig00003945_pilon	1	43533	1	18	M	0_m	492_x
tig00003945_pilon	1	43533	1	18	M	0_m	493_x
tig00003945_pilon	1	43533	1	18	M	0_m	502_x
tig00003945_pilon	1	43533	1	18	M	0_m	503_x
tig00003945_pilon	1	43533	1	18	M	0_m	507_x
tig00003945_pilon	1	43533	1	18	M	0_m	511_x
tig00003945_pilon	1	43533	1	18	M	0_m	513_x
tig00003945_pilon	1	43533	1	18	M	0_m	516_x
tig00003945_pilon	1	24501	1	17	M	0_m	524_x
tig00003945_pilon	1	43533	1	18	M	0_m	529_x
tig00003945_pilon	1	43533	1	18	M	0_m	531_x
tig00003945_pilon	1	43533	1	18	M	0_m	532_x
tig00003945_pilon	1	43533	1	18	M	0_m	538_x
tig00003945_pilon	1	43533	1	18	M	0_m	540_x
tig00003945_pilon	1	43533	1	18	M	0_m	544_x
tig00003945_pilon	1	43533	1	18	M	0_m	545_x
tig00003945_pilon	1	24501	1	17	M	0_m	554_x
tig00003945_pilon	1	43533	1	18	M	0_m	555_x
