#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00004069_pilon	1	25369	1	20	M	0_m	9_x
tig00004069_pilon	28273	30268	21	26	P	0_m	9_x
tig00004069_pilon	30532	111010	27	223	M	0_m	9_x
tig00004069_pilon	1	23013	1	13	M	0_m	11_x
tig00004069_pilon	24468	24966	14	17	P	0_m	11_x
tig00004069_pilon	25343	25369	18	20	M	0_m	11_x
tig00004069_pilon	28273	29991	21	22	P	0_m	11_x
tig00004069_pilon	30208	111010	23	223	M	0_m	11_x
tig00004069_pilon	1	111010	1	223	M	0_m	15_x
tig00004069_pilon	1	16523	1	7	P	0_m	16_x
tig00004069_pilon	16563	111010	8	223	M	0_m	16_x
tig00004069_pilon	1	16382	1	6	M	0_m	22_x
tig00004069_pilon	16523	16523	7	7	P	0_m	22_x
tig00004069_pilon	16563	25369	8	20	M	0_m	22_x
tig00004069_pilon	28273	34445	21	55	P	0_m	22_x
tig00004069_pilon	34526	111010	56	223	M	0_m	22_x
tig00004069_pilon	1	111010	1	223	M	0_m	27_x
tig00004069_pilon	1	111010	1	223	M	0_m	44_x
tig00004069_pilon	1	23013	1	13	M	0_m	61_x
tig00004069_pilon	24468	24566	14	16	P	0_m	61_x
tig00004069_pilon	24966	111010	17	223	M	0_m	61_x
tig00004069_pilon	1	111010	1	223	M	0_m	63_x
tig00004069_pilon	1	111010	1	223	M	0_m	64_x
tig00004069_pilon	1	111010	1	223	M	0_m	65_x
tig00004069_pilon	1	111010	1	223	M	0_m	69_x
tig00004069_pilon	1	16163	1	4	P	0_m	71_x
tig00004069_pilon	16369	23013	5	13	M	0_m	71_x
tig00004069_pilon	24468	28273	14	21	P	0_m	71_x
tig00004069_pilon	29991	111010	22	223	M	0_m	71_x
tig00004069_pilon	1	111010	1	223	M	0_m	72_x
tig00004069_pilon	1	111010	1	223	M	0_m	73_x
tig00004069_pilon	1	24566	1	16	P	0_m	75_x
tig00004069_pilon	24966	111010	17	223	M	0_m	75_x
tig00004069_pilon	1	111010	1	223	M	0_m	86_x
tig00004069_pilon	1	16523	1	7	P	0_m	87_x
tig00004069_pilon	16563	24468	8	14	M	0_m	87_x
tig00004069_pilon	24561	30268	15	26	P	0_m	87_x
tig00004069_pilon	30532	111010	27	223	M	0_m	87_x
tig00004069_pilon	1	111010	1	223	M	0_m	91_x
tig00004069_pilon	1	111010	1	223	M	0_m	94_x
tig00004069_pilon	1	16137	1	3	M	0_m	96_x
tig00004069_pilon	16163	79137	4	101	P	0_m	96_x
tig00004069_pilon	79471	111010	102	223	M	0_m	96_x
tig00004069_pilon	1	111010	1	223	M	0_m	97_x
tig00004069_pilon	1	111010	1	223	M	0_m	100_x
tig00004069_pilon	1	111010	1	223	M	0_m	101_x
tig00004069_pilon	1	111010	1	223	M	0_m	102_x
tig00004069_pilon	1	111010	1	223	M	0_m	103_x
tig00004069_pilon	1	16137	1	3	P	0_m	104_x
tig00004069_pilon	16163	111010	4	223	M	0_m	104_x
tig00004069_pilon	1	111010	1	223	M	0_m	105_x
tig00004069_pilon	1	111010	1	223	M	0_m	106_x
tig00004069_pilon	1	16137	1	3	P	0_m	107_x
tig00004069_pilon	16163	16382	4	6	M	0_m	107_x
tig00004069_pilon	16523	16523	7	7	P	0_m	107_x
tig00004069_pilon	16563	25369	8	20	M	0_m	107_x
tig00004069_pilon	28273	34311	21	54	P	0_m	107_x
tig00004069_pilon	34445	111010	55	223	M	0_m	107_x
tig00004069_pilon	1	111010	1	223	M	0_m	108_x
tig00004069_pilon	1	20945	1	12	P	0_m	114_x
tig00004069_pilon	23013	111010	13	223	M	0_m	114_x
tig00004069_pilon	1	111010	1	223	M	0_m	115_x
tig00004069_pilon	1	111010	1	223	M	0_m	117_x
tig00004069_pilon	1	111010	1	223	M	0_m	119_x
tig00004069_pilon	1	111010	1	223	M	0_m	120_x
tig00004069_pilon	1	111010	1	223	M	0_m	122_x
tig00004069_pilon	1	111010	1	223	M	0_m	124_x
tig00004069_pilon	1	111010	1	223	M	0_m	125_x
tig00004069_pilon	1	111010	1	223	M	0_m	127_x
tig00004069_pilon	1	111010	1	223	M	0_m	131_x
tig00004069_pilon	1	111010	1	223	M	0_m	133_x
tig00004069_pilon	1	111010	1	223	M	0_m	134_x
tig00004069_pilon	1	111010	1	223	M	0_m	136_x
tig00004069_pilon	1	111010	1	223	M	0_m	137_x
tig00004069_pilon	1	16382	1	6	M	0_m	139_x
tig00004069_pilon	16523	16523	7	7	P	0_m	139_x
tig00004069_pilon	16563	111010	8	223	M	0_m	139_x
tig00004069_pilon	1	111010	1	223	M	0_m	142_x
tig00004069_pilon	1	111010	1	223	M	0_m	145_x
tig00004069_pilon	1	111010	1	223	M	0_m	146_x
