#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00004281_pilon	1	357744	1	1157	M	0_m	1_x
tig00004281_pilon	1	357744	1	1157	M	0_m	3_x
tig00004281_pilon	1	177975	1	563	M	0_m	4_x
tig00004281_pilon	178155	178432	564	569	P	0_m	4_x
tig00004281_pilon	178507	357744	570	1157	M	0_m	4_x
tig00004281_pilon	1	357744	1	1157	M	0_m	5_x
tig00004281_pilon	1	357744	1	1157	M	0_m	6_x
tig00004281_pilon	1	357744	1	1157	M	0_m	7_x
tig00004281_pilon	1	236100	1	928	M	0_m	9_x
tig00004281_pilon	236116	236116	929	929	P	0_m	9_x
tig00004281_pilon	236204	357744	930	1157	M	0_m	9_x
tig00004281_pilon	1	183970	1	602	M	0_m	10_x
tig00004281_pilon	184010	193922	603	669	P	0_m	10_x
tig00004281_pilon	193961	357744	670	1157	M	0_m	10_x
tig00004281_pilon	1	184360	1	605	M	0_m	11_x
tig00004281_pilon	184444	185414	606	613	P	0_m	11_x
tig00004281_pilon	185549	232890	614	885	M	0_m	11_x
tig00004281_pilon	233309	233340	886	887	P	0_m	11_x
tig00004281_pilon	233440	275160	888	1018	M	0_m	11_x
tig00004281_pilon	275188	275555	1019	1020	P	0_m	11_x
tig00004281_pilon	275783	357744	1021	1157	M	0_m	11_x
tig00004281_pilon	1	357744	1	1157	M	0_m	12_x
tig00004281_pilon	1	357744	1	1157	M	0_m	13_x
tig00004281_pilon	1	357744	1	1157	M	0_m	14_x
tig00004281_pilon	1	279219	1	1030	M	0_m	16_x
tig00004281_pilon	279241	280214	1031	1034	P	0_m	16_x
tig00004281_pilon	280459	357744	1035	1157	M	0_m	16_x
tig00004281_pilon	1	357744	1	1157	M	0_m	17_x
tig00004281_pilon	1	357744	1	1157	M	0_m	19_x
tig00004281_pilon	1	357744	1	1157	M	0_m	20_x
tig00004281_pilon	1	357744	1	1157	M	0_m	21_x
tig00004281_pilon	1	219309	1	863	M	0_m	22_x
tig00004281_pilon	220099	221767	864	869	P	0_m	22_x
tig00004281_pilon	222355	357744	870	1157	M	0_m	22_x
tig00004281_pilon	1	357744	1	1157	M	0_m	23_x
tig00004281_pilon	1	357744	1	1157	M	0_m	27_x
tig00004281_pilon	1	357744	1	1157	M	0_m	28_x
tig00004281_pilon	1	357744	1	1157	M	0_m	29_x
tig00004281_pilon	1	357744	1	1157	M	0_m	30_x
tig00004281_pilon	1	212738	1	805	M	0_m	34_x
tig00004281_pilon	212766	213574	806	821	P	0_m	34_x
tig00004281_pilon	213598	357744	822	1157	M	0_m	34_x
tig00004281_pilon	1	357744	1	1157	M	0_m	35_x
tig00004281_pilon	1	357744	1	1157	M	0_m	36_x
tig00004281_pilon	1	357744	1	1157	M	0_m	37_x
tig00004281_pilon	1	306489	1	1114	M	0_m	38_x
tig00004281_pilon	306499	306499	1115	1115	P	0_m	38_x
tig00004281_pilon	306548	306548	1116	1116	M	0_m	38_x
tig00004281_pilon	306608	310169	1117	1125	P	0_m	38_x
tig00004281_pilon	310616	357744	1126	1157	M	0_m	38_x
tig00004281_pilon	1	357744	1	1157	M	0_m	44_x
tig00004281_pilon	1	357744	1	1157	M	0_m	45_x
tig00004281_pilon	1	357744	1	1157	M	0_m	46_x
tig00004281_pilon	1	357744	1	1157	M	0_m	47_x
