#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00003918_pilon	1	238715	1	405	M	0_m	1_x
tig00003918_pilon	1	238715	1	405	M	0_m	4_x
tig00003918_pilon	1	238715	1	405	M	0_m	5_x
tig00003918_pilon	1	238715	1	405	M	0_m	6_x
tig00003918_pilon	1	238715	1	405	M	0_m	7_x
tig00003918_pilon	1	80748	1	122	M	0_m	9_x
tig00003918_pilon	81692	82091	123	132	P	0_m	9_x
tig00003918_pilon	83279	238715	133	405	M	0_m	9_x
tig00003918_pilon	1	238715	1	405	M	0_m	11_x
tig00003918_pilon	1	238715	1	405	M	0_m	13_x
tig00003918_pilon	1	238715	1	405	M	0_m	14_x
tig00003918_pilon	1	81740	1	126	M	0_m	17_x
tig00003918_pilon	81803	98156	127	143	P	0_m	17_x
tig00003918_pilon	98871	238715	144	405	M	0_m	17_x
tig00003918_pilon	1	118047	1	267	M	0_m	19_x
tig00003918_pilon	118060	238715	268	405	P	0_m	19_x
tig00003918_pilon	1	238715	1	405	M	0_m	20_x
tig00003918_pilon	1	238715	1	405	M	0_m	21_x
tig00003918_pilon	1	238715	1	405	M	0_m	22_x
tig00003918_pilon	1	238715	1	405	M	0_m	23_x
tig00003918_pilon	1	238715	1	405	M	0_m	27_x
tig00003918_pilon	1	238715	1	405	M	0_m	28_x
tig00003918_pilon	1	238715	1	405	M	0_m	29_x
tig00003918_pilon	1	80748	1	122	M	0_m	30_x
tig00003918_pilon	81692	83382	123	134	P	0_m	30_x
tig00003918_pilon	86903	97941	135	141	M	0_m	30_x
tig00003918_pilon	98155	98155	142	142	P	0_m	30_x
tig00003918_pilon	98156	238715	143	405	M	0_m	30_x
tig00003918_pilon	1	238715	1	405	M	0_m	32_x
tig00003918_pilon	1	238715	1	405	M	0_m	39_x
tig00003918_pilon	1	238715	1	405	M	0_m	40_x
tig00003918_pilon	1	238715	1	405	M	0_m	41_x
tig00003918_pilon	1	238715	1	405	M	0_m	42_x
tig00003918_pilon	1	238715	1	405	M	0_m	45_x
tig00003918_pilon	1	238715	1	405	M	0_m	47_x
tig00003918_pilon	1	80748	1	122	M	0_m	48_x
tig00003918_pilon	81692	81985	123	131	P	0_m	48_x
tig00003918_pilon	82091	178141	132	301	M	0_m	48_x
tig00003918_pilon	215386	220143	302	338	P	0_m	48_x
tig00003918_pilon	220303	238715	339	405	M	0_m	48_x
tig00003918_pilon	1	238715	1	405	M	0_m	74_x
tig00003918_pilon	1	81851	1	129	M	0_m	75_x
tig00003918_pilon	81931	98959	130	146	P	0_m	75_x
