#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00001553_pilon	1	24021	1	49	M	0_m	3_x
tig00001553_pilon	1	24021	1	49	M	0_m	4_x
tig00001553_pilon	1	24021	1	49	M	0_m	9_x
tig00001553_pilon	1	24021	1	49	M	0_m	11_x
tig00001553_pilon	1	24021	1	49	M	0_m	13_x
tig00001553_pilon	1	24021	1	49	M	0_m	17_x
tig00001553_pilon	1	24021	1	49	M	0_m	18_x
tig00001553_pilon	1	24021	1	49	M	0_m	24_x
tig00001553_pilon	1	24021	1	49	M	0_m	25_x
tig00001553_pilon	1	24021	1	49	M	0_m	30_x
tig00001553_pilon	1	24021	1	49	M	0_m	33_x
tig00001553_pilon	1	24021	1	49	M	0_m	38_x
tig00001553_pilon	1	24021	1	49	M	0_m	44_x
tig00001553_pilon	1	24021	1	49	M	0_m	45_x
tig00001553_pilon	1	24021	1	49	M	0_m	48_x
tig00001553_pilon	1	24021	1	49	M	0_m	52_x
tig00001553_pilon	1	24021	1	49	M	0_m	58_x
tig00001553_pilon	1	24021	1	49	M	0_m	59_x
tig00001553_pilon	1	24021	1	49	M	0_m	86_x
tig00001553_pilon	1	24021	1	49	M	0_m	91_x
tig00001553_pilon	1	24021	1	49	M	0_m	93_x
tig00001553_pilon	1	24021	1	49	M	0_m	96_x
tig00001553_pilon	1	24021	1	49	M	0_m	99_x
tig00001553_pilon	1	24021	1	49	M	0_m	100_x
tig00001553_pilon	1	24021	1	49	M	0_m	107_x
tig00001553_pilon	1	24021	1	49	M	0_m	113_x
tig00001553_pilon	1	24021	1	49	M	0_m	114_x
tig00001553_pilon	1	24021	1	49	M	0_m	115_x
tig00001553_pilon	1	24021	1	49	M	0_m	120_x
tig00001553_pilon	1	24021	1	49	M	0_m	122_x
tig00001553_pilon	1	24021	1	49	M	0_m	125_x
tig00001553_pilon	1	24021	1	49	M	0_m	128_x
tig00001553_pilon	1	24021	1	49	M	0_m	129_x
tig00001553_pilon	1	24021	1	49	M	0_m	131_x
tig00001553_pilon	1	24021	1	49	M	0_m	137_x
tig00001553_pilon	1	24021	1	49	M	0_m	138_x
tig00001553_pilon	1	24021	1	49	M	0_m	144_x
tig00001553_pilon	1	24021	1	49	M	0_m	146_x
tig00001553_pilon	1	24021	1	49	M	0_m	151_x
tig00001553_pilon	1	24021	1	49	M	0_m	153_x
tig00001553_pilon	1	24021	1	49	M	0_m	156_x
tig00001553_pilon	1	24021	1	49	M	0_m	159_x
tig00001553_pilon	1	24021	1	49	M	0_m	160_x
tig00001553_pilon	1	24021	1	49	M	0_m	166_x
tig00001553_pilon	1	24021	1	49	M	0_m	169_x
tig00001553_pilon	1	24021	1	49	M	0_m	182_x
tig00001553_pilon	1	24021	1	49	M	0_m	183_x
tig00001553_pilon	1	24021	1	49	M	0_m	194_x
tig00001553_pilon	1	24021	1	49	M	0_m	196_x
tig00001553_pilon	1	24021	1	49	M	0_m	203_x
tig00001553_pilon	1	24021	1	49	M	0_m	209_x
tig00001553_pilon	1	24021	1	49	M	0_m	213_x
tig00001553_pilon	1	24021	1	49	M	0_m	224_x
tig00001553_pilon	1	24021	1	49	M	0_m	228_x
tig00001553_pilon	1	24021	1	49	M	0_m	230_x
tig00001553_pilon	1	24021	1	49	M	0_m	234_x
tig00001553_pilon	1	24021	1	49	M	0_m	235_x
tig00001553_pilon	1	24021	1	49	M	0_m	240_x
tig00001553_pilon	1	24021	1	49	M	0_m	258_x
tig00001553_pilon	1	24021	1	49	M	0_m	262_x
tig00001553_pilon	1	24021	1	49	M	0_m	270_x
tig00001553_pilon	1	24021	1	49	M	0_m	277_x
tig00001553_pilon	1	24021	1	49	M	0_m	281_x
tig00001553_pilon	1	24021	1	49	M	0_m	282_x
tig00001553_pilon	1	24021	1	49	M	0_m	283_x
tig00001553_pilon	1	24021	1	49	M	0_m	295_x
tig00001553_pilon	1	24021	1	49	M	0_m	300_x
tig00001553_pilon	1	24021	1	49	M	0_m	301_x
tig00001553_pilon	1	24021	1	49	M	0_m	314_x
tig00001553_pilon	1	24021	1	49	M	0_m	318_x
tig00001553_pilon	1	24021	1	49	M	0_m	322_x
tig00001553_pilon	1	24021	1	49	M	0_m	323_x
tig00001553_pilon	1	24021	1	49	M	0_m	327_x
tig00001553_pilon	1	11028	1	48	M	0_m	335_x
tig00001553_pilon	1	24021	1	49	M	0_m	348_x
tig00001553_pilon	1	24021	1	49	M	0_m	354_x
tig00001553_pilon	1	24021	1	49	M	0_m	356_x
tig00001553_pilon	1	24021	1	49	M	0_m	357_x
tig00001553_pilon	1	24021	1	49	M	0_m	358_x
tig00001553_pilon	1	24021	1	49	M	0_m	368_x
tig00001553_pilon	1	24021	1	49	M	0_m	373_x
tig00001553_pilon	1	24021	1	49	M	0_m	375_x
tig00001553_pilon	1	24021	1	49	M	0_m	379_x
tig00001553_pilon	1	24021	1	49	M	0_m	384_x
tig00001553_pilon	1	24021	1	49	M	0_m	386_x
tig00001553_pilon	1	24021	1	49	M	0_m	388_x
tig00001553_pilon	1	24021	1	49	M	0_m	390_x
tig00001553_pilon	1	24021	1	49	M	0_m	391_x
tig00001553_pilon	1	24021	1	49	M	0_m	393_x
tig00001553_pilon	1	24021	1	49	M	0_m	394_x
tig00001553_pilon	1	24021	1	49	M	0_m	397_x
tig00001553_pilon	1	24021	1	49	M	0_m	398_x
tig00001553_pilon	1	24021	1	49	M	0_m	406_x
tig00001553_pilon	1	24021	1	49	M	0_m	410_x
tig00001553_pilon	1	24021	1	49	M	0_m	411_x
tig00001553_pilon	1	24021	1	49	M	0_m	412_x
tig00001553_pilon	1	24021	1	49	M	0_m	414_x
tig00001553_pilon	1	24021	1	49	M	0_m	415_x
tig00001553_pilon	1	24021	1	49	M	0_m	417_x
tig00001553_pilon	1	24021	1	49	M	0_m	418_x
tig00001553_pilon	1	24021	1	49	M	0_m	419_x
tig00001553_pilon	1	24021	1	49	M	0_m	420_x
tig00001553_pilon	1	24021	1	49	M	0_m	430_x
