#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00002447_pilon	1	461288	1	1399	M	0_m	1_x
tig00002447_pilon	1	461288	1	1399	M	0_m	3_x
tig00002447_pilon	1	157514	1	518	M	0_m	4_x
tig00002447_pilon	161255	161255	519	519	P	0_m	4_x
tig00002447_pilon	161466	461288	520	1399	M	0_m	4_x
tig00002447_pilon	1	461288	1	1399	M	0_m	5_x
tig00002447_pilon	1	461288	1	1399	M	0_m	6_x
tig00002447_pilon	1	34913	1	65	M	0_m	9_x
tig00002447_pilon	35053	57126	66	77	P	0_m	9_x
tig00002447_pilon	57335	58182	78	83	M	0_m	9_x
tig00002447_pilon	59639	59639	84	84	P	0_m	9_x
tig00002447_pilon	59905	60249	85	90	M	0_m	9_x
tig00002447_pilon	60872	81575	91	100	P	0_m	9_x
tig00002447_pilon	81603	202185	101	532	M	0_m	9_x
tig00002447_pilon	202243	202351	533	534	P	0_m	9_x
tig00002447_pilon	202430	461288	535	1399	M	0_m	9_x
tig00002447_pilon	1	58148	1	82	M	0_m	10_x
tig00002447_pilon	58182	58182	83	83	P	0_m	10_x
tig00002447_pilon	59639	161255	84	519	M	0_m	10_x
tig00002447_pilon	161466	161479	520	521	P	0_m	10_x
tig00002447_pilon	165915	461288	522	1399	M	0_m	10_x
tig00002447_pilon	1	57871	1	80	M	0_m	12_x
tig00002447_pilon	57976	59956	81	86	P	0_m	12_x
tig00002447_pilon	60009	60009	87	87	M	0_m	12_x
tig00002447_pilon	60071	79474	88	92	P	0_m	12_x
tig00002447_pilon	80742	165915	93	522	M	0_m	12_x
tig00002447_pilon	165955	202450	523	536	P	0_m	12_x
tig00002447_pilon	202549	461288	537	1399	M	0_m	12_x
tig00002447_pilon	1	58148	1	82	M	0_m	15_x
tig00002447_pilon	58182	84770	83	130	P	0_m	15_x
tig00002447_pilon	85079	461288	131	1399	M	0_m	15_x
tig00002447_pilon	1	59639	1	84	M	0_m	16_x
tig00002447_pilon	59905	59905	85	85	P	0_m	16_x
tig00002447_pilon	59956	132570	86	434	M	0_m	16_x
tig00002447_pilon	132719	132719	435	435	P	0_m	16_x
tig00002447_pilon	132916	461288	436	1399	M	0_m	16_x
tig00002447_pilon	1	32877	1	64	M	0_m	17_x
tig00002447_pilon	34913	56993	65	76	P	0_m	17_x
tig00002447_pilon	57126	57126	77	77	M	0_m	17_x
tig00002447_pilon	57335	59639	78	84	P	0_m	17_x
tig00002447_pilon	59905	60009	85	87	M	0_m	17_x
tig00002447_pilon	60071	60872	88	91	P	0_m	17_x
tig00002447_pilon	79474	117633	92	362	M	0_m	17_x
tig00002447_pilon	117649	119222	363	380	P	0_m	17_x
tig00002447_pilon	119442	461288	381	1399	M	0_m	17_x
tig00002447_pilon	1	461288	1	1399	M	0_m	24_x
tig00002447_pilon	1	3491	1	11	M	0_m	25_x
tig00002447_pilon	3523	10190	12	34	P	0_m	25_x
tig00002447_pilon	10879	57126	35	77	M	0_m	25_x
tig00002447_pilon	57335	58182	78	83	P	0_m	25_x
tig00002447_pilon	59639	461288	84	1399	M	0_m	25_x
tig00002447_pilon	1	461288	1	1399	M	0_m	26_x
tig00002447_pilon	1	461288	1	1399	M	0_m	27_x
tig00002447_pilon	1	461288	1	1399	M	0_m	31_x
tig00002447_pilon	1	461288	1	1399	M	0_m	32_x
tig00002447_pilon	1	56796	1	74	M	0_m	33_x
tig00002447_pilon	56908	56908	75	75	P	0_m	33_x
tig00002447_pilon	56993	60249	76	90	M	0_m	33_x
tig00002447_pilon	60872	81226	91	96	P	0_m	33_x
tig00002447_pilon	81301	461288	97	1399	M	0_m	33_x
tig00002447_pilon	1	32877	1	64	M	0_m	38_x
tig00002447_pilon	34913	36628	65	71	P	0_m	38_x
tig00002447_pilon	37087	161255	72	519	M	0_m	38_x
tig00002447_pilon	161466	167124	520	525	P	0_m	38_x
tig00002447_pilon	167264	461288	526	1399	M	0_m	38_x
tig00002447_pilon	1	57126	1	77	M	0_m	39_x
tig00002447_pilon	57335	82154	78	107	P	0_m	39_x
tig00002447_pilon	82401	461288	108	1399	M	0_m	39_x
tig00002447_pilon	1	461288	1	1399	M	0_m	43_x
tig00002447_pilon	1	57871	1	80	M	0_m	44_x
tig00002447_pilon	57976	58182	81	83	P	0_m	44_x
tig00002447_pilon	59639	461288	84	1399	M	0_m	44_x
tig00002447_pilon	1	165915	1	522	M	0_m	45_x
tig00002447_pilon	165955	167264	523	526	P	0_m	45_x
tig00002447_pilon	169156	461288	527	1399	M	0_m	45_x
tig00002447_pilon	1	461288	1	1399	M	0_m	60_x
tig00002447_pilon	1	32877	1	64	M	0_m	61_x
tig00002447_pilon	34913	59639	65	84	P	0_m	61_x
tig00002447_pilon	59905	60009	85	87	M	0_m	61_x
tig00002447_pilon	60071	60249	88	90	P	0_m	61_x
tig00002447_pilon	60872	101347	91	252	M	0_m	61_x
tig00002447_pilon	101403	101481	253	255	P	0_m	61_x
tig00002447_pilon	101513	101513	256	256	M	0_m	61_x
tig00002447_pilon	101515	101515	257	257	P	0_m	61_x
tig00002447_pilon	101527	101527	258	258	M	0_m	61_x
tig00002447_pilon	101531	101609	259	262	P	0_m	61_x
tig00002447_pilon	102165	165955	263	523	M	0_m	61_x
tig00002447_pilon	166036	304596	524	606	P	0_m	61_x
tig00002447_pilon	304748	461288	607	1399	M	0_m	61_x
tig00002447_pilon	1	461288	1	1399	M	0_m	62_x
tig00002447_pilon	1	461288	1	1399	M	0_m	69_x
tig00002447_pilon	1	2758	1	6	P	0_m	71_x
tig00002447_pilon	2859	132142	7	430	M	0_m	71_x
tig00002447_pilon	132151	132151	431	431	P	0_m	71_x
tig00002447_pilon	132184	157450	432	517	M	0_m	71_x
tig00002447_pilon	157514	197235	518	530	P	0_m	71_x
tig00002447_pilon	202178	461288	531	1399	M	0_m	71_x
tig00002447_pilon	1	461288	1	1399	M	0_m	72_x
tig00002447_pilon	1	461288	1	1399	M	0_m	73_x
tig00002447_pilon	1	461288	1	1399	M	0_m	77_x
tig00002447_pilon	1	461288	1	1399	M	0_m	82_x
tig00002447_pilon	1	165915	1	522	M	0_m	83_x
tig00002447_pilon	165955	167264	523	526	P	0_m	83_x
tig00002447_pilon	169156	461288	527	1399	M	0_m	83_x
tig00002447_pilon	1	461288	1	1399	M	0_m	84_x
tig00002447_pilon	1	461288	1	1399	M	0_m	89_x
tig00002447_pilon	1	461288	1	1399	M	0_m	90_x
tig00002447_pilon	1	461288	1	1399	M	0_m	91_x
tig00002447_pilon	1	461288	1	1399	M	0_m	92_x
tig00002447_pilon	1	157514	1	518	M	0_m	93_x
tig00002447_pilon	161255	167124	519	525	P	0_m	93_x
tig00002447_pilon	167264	461288	526	1399	M	0_m	93_x
tig00002447_pilon	1	87003	1	139	P	0_m	94_x
tig00002447_pilon	87564	461288	140	1399	M	0_m	94_x
tig00002447_pilon	1	461288	1	1399	M	0_m	95_x
tig00002447_pilon	1	461288	1	1399	M	0_m	96_x
tig00002447_pilon	1	59956	1	86	P	0_m	97_x
tig00002447_pilon	60009	461288	87	1399	M	0_m	97_x
tig00002447_pilon	1	461288	1	1399	M	0_m	98_x
tig00002447_pilon	1	32877	1	64	M	0_m	99_x
tig00002447_pilon	34913	35427	65	67	P	0_m	99_x
tig00002447_pilon	36606	58148	68	82	M	0_m	99_x
tig00002447_pilon	58182	58182	83	83	P	0_m	99_x
tig00002447_pilon	59639	132570	84	434	M	0_m	99_x
tig00002447_pilon	132719	132719	435	435	P	0_m	99_x
tig00002447_pilon	132916	157514	436	518	M	0_m	99_x
tig00002447_pilon	161255	165915	519	522	P	0_m	99_x
tig00002447_pilon	165955	321669	523	731	M	0_m	99_x
tig00002447_pilon	321676	322572	732	739	P	0_m	99_x
tig00002447_pilon	322616	461288	740	1399	M	0_m	99_x
tig00002447_pilon	1	132142	1	430	M	0_m	100_x
tig00002447_pilon	132151	132151	431	431	P	0_m	100_x
tig00002447_pilon	132184	461288	432	1399	M	0_m	100_x
tig00002447_pilon	1	461288	1	1399	M	0_m	101_x
tig00002447_pilon	1	461288	1	1399	M	0_m	102_x
tig00002447_pilon	1	461288	1	1399	M	0_m	103_x
tig00002447_pilon	1	461288	1	1399	M	0_m	106_x
tig00002447_pilon	1	32877	1	64	M	0_m	107_x
tig00002447_pilon	34913	35053	65	66	P	0_m	107_x
tig00002447_pilon	35427	56796	67	74	M	0_m	107_x
tig00002447_pilon	56908	56908	75	75	P	0_m	107_x
tig00002447_pilon	56993	58182	76	83	M	0_m	107_x
tig00002447_pilon	59639	59905	84	85	P	0_m	107_x
tig00002447_pilon	59956	60009	86	87	M	0_m	107_x
tig00002447_pilon	60071	81178	88	95	P	0_m	107_x
tig00002447_pilon	81226	161479	96	521	M	0_m	107_x
tig00002447_pilon	165915	165915	522	522	P	0_m	107_x
tig00002447_pilon	165955	207965	523	568	M	0_m	107_x
tig00002447_pilon	252402	267410	569	571	P	0_m	107_x
tig00002447_pilon	267438	305568	572	613	M	0_m	107_x
tig00002447_pilon	305608	307160	614	622	P	0_m	107_x
tig00002447_pilon	307399	461288	623	1399	M	0_m	107_x
tig00002447_pilon	1	461288	1	1399	M	0_m	108_x
tig00002447_pilon	1	461288	1	1399	M	0_m	113_x
tig00002447_pilon	1	58148	1	82	M	0_m	114_x
tig00002447_pilon	58182	90386	83	190	P	0_m	114_x
tig00002447_pilon	90430	90635	191	203	M	0_m	114_x
tig00002447_pilon	90714	92373	204	216	P	0_m	114_x
tig00002447_pilon	92392	161255	217	519	M	0_m	114_x
tig00002447_pilon	161466	202996	520	544	P	0_m	114_x
tig00002447_pilon	204238	461288	545	1399	M	0_m	114_x
