#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00001758_pilon	1	140699	1	283	M	0_m	9_x
tig00001758_pilon	1	140699	1	283	M	0_m	11_x
tig00001758_pilon	1	140699	1	283	M	0_m	14_x
tig00001758_pilon	1	140699	1	283	M	0_m	18_x
tig00001758_pilon	1	140699	1	283	M	0_m	20_x
tig00001758_pilon	1	140699	1	283	M	0_m	21_x
tig00001758_pilon	1	140699	1	283	M	0_m	22_x
tig00001758_pilon	1	140699	1	283	M	0_m	23_x
tig00001758_pilon	1	140699	1	283	M	0_m	41_x
tig00001758_pilon	1	140699	1	283	M	0_m	42_x
tig00001758_pilon	1	140699	1	283	M	0_m	43_x
tig00001758_pilon	1	140699	1	283	M	0_m	46_x
tig00001758_pilon	1	140699	1	283	M	0_m	47_x
tig00001758_pilon	1	140699	1	283	M	0_m	48_x
tig00001758_pilon	1	140699	1	283	M	0_m	56_x
tig00001758_pilon	1	140699	1	283	M	0_m	58_x
tig00001758_pilon	1	140699	1	283	M	0_m	59_x
tig00001758_pilon	1	140699	1	283	M	0_m	64_x
tig00001758_pilon	1	140699	1	283	M	0_m	77_x
tig00001758_pilon	1	140699	1	283	M	0_m	86_x
tig00001758_pilon	1	140699	1	283	M	0_m	87_x
tig00001758_pilon	1	140699	1	283	M	0_m	88_x
tig00001758_pilon	1	140699	1	283	M	0_m	90_x
tig00001758_pilon	1	140699	1	283	M	0_m	91_x
tig00001758_pilon	1	140699	1	283	M	0_m	99_x
tig00001758_pilon	1	140699	1	283	M	0_m	100_x
tig00001758_pilon	1	2719	1	2	P	0_m	110_x
tig00001758_pilon	2732	140699	3	283	M	0_m	110_x
tig00001758_pilon	1	140699	1	283	M	0_m	112_x
tig00001758_pilon	1	140699	1	283	M	0_m	115_x
tig00001758_pilon	1	140699	1	283	M	0_m	116_x
tig00001758_pilon	1	140699	1	283	M	0_m	117_x
tig00001758_pilon	1	140699	1	283	M	0_m	119_x
tig00001758_pilon	1	140699	1	283	M	0_m	120_x
tig00001758_pilon	1	140699	1	283	M	0_m	121_x
tig00001758_pilon	1	140699	1	283	M	0_m	122_x
tig00001758_pilon	1	140699	1	283	M	0_m	123_x
tig00001758_pilon	1	140699	1	283	M	0_m	129_x
tig00001758_pilon	1	140699	1	283	M	0_m	132_x
tig00001758_pilon	1	140699	1	283	M	0_m	133_x
tig00001758_pilon	1	140699	1	283	M	0_m	135_x
tig00001758_pilon	1	140699	1	283	M	0_m	138_x
tig00001758_pilon	1	140699	1	283	M	0_m	143_x
tig00001758_pilon	1	140699	1	283	M	0_m	144_x
tig00001758_pilon	1	140699	1	283	M	0_m	145_x
tig00001758_pilon	1	140699	1	283	M	0_m	149_x
tig00001758_pilon	1	26513	1	90	M	0_m	150_x
tig00001758_pilon	26583	26583	91	91	P	0_m	150_x
tig00001758_pilon	26652	140699	92	283	M	0_m	150_x
tig00001758_pilon	1	140699	1	283	M	0_m	151_x
tig00001758_pilon	1	140699	1	283	M	0_m	157_x
tig00001758_pilon	1	140699	1	283	M	0_m	158_x
tig00001758_pilon	1	32111	1	138	M	0_m	159_x
tig00001758_pilon	32186	32553	139	145	P	0_m	159_x
tig00001758_pilon	32655	140699	146	283	M	0_m	159_x
tig00001758_pilon	1	140699	1	283	M	0_m	160_x
tig00001758_pilon	1	140699	1	283	M	0_m	161_x
tig00001758_pilon	1	140699	1	283	M	0_m	162_x
tig00001758_pilon	1	140699	1	283	M	0_m	163_x
tig00001758_pilon	1	140699	1	283	M	0_m	166_x
tig00001758_pilon	1	140699	1	283	M	0_m	167_x
tig00001758_pilon	1	140699	1	283	M	0_m	168_x
tig00001758_pilon	1	140699	1	283	M	0_m	169_x
tig00001758_pilon	1	140699	1	283	M	0_m	175_x
tig00001758_pilon	1	140699	1	283	M	0_m	176_x
tig00001758_pilon	1	140699	1	283	M	0_m	181_x
tig00001758_pilon	1	5000	1	24	M	0_m	182_x
tig00001758_pilon	5137	5644	25	29	P	0_m	182_x
tig00001758_pilon	5737	13572	30	71	M	0_m	182_x
tig00001758_pilon	13861	30029	72	109	P	0_m	182_x
tig00001758_pilon	30064	31230	110	117	M	0_m	182_x
tig00001758_pilon	31308	33657	118	164	P	0_m	182_x
tig00001758_pilon	33702	107617	165	279	M	0_m	182_x
tig00001758_pilon	108083	140699	280	283	P	0_m	182_x
tig00001758_pilon	1	140699	1	283	M	0_m	184_x
tig00001758_pilon	1	140699	1	283	M	0_m	204_x
tig00001758_pilon	1	140699	1	283	M	0_m	209_x
tig00001758_pilon	1	140699	1	283	M	0_m	210_x
tig00001758_pilon	1	2495	1	1	M	0_m	211_x
tig00001758_pilon	2719	2719	2	2	P	0_m	211_x
tig00001758_pilon	2732	140699	3	283	M	0_m	211_x
tig00001758_pilon	1	140699	1	283	M	0_m	212_x
tig00001758_pilon	1	140699	1	283	M	0_m	213_x
tig00001758_pilon	1	140699	1	283	M	0_m	214_x
tig00001758_pilon	1	140699	1	283	M	0_m	218_x
tig00001758_pilon	1	140699	1	283	M	0_m	219_x
tig00001758_pilon	1	140699	1	283	M	0_m	220_x
tig00001758_pilon	1	140699	1	283	M	0_m	228_x
tig00001758_pilon	1	140699	1	283	M	0_m	229_x
tig00001758_pilon	1	140699	1	283	M	0_m	230_x
tig00001758_pilon	1	140699	1	283	M	0_m	232_x
tig00001758_pilon	1	140699	1	283	M	0_m	235_x
tig00001758_pilon	1	140699	1	283	M	0_m	241_x
tig00001758_pilon	1	140699	1	283	M	0_m	242_x
tig00001758_pilon	1	140699	1	283	M	0_m	243_x
tig00001758_pilon	1	140699	1	283	M	0_m	244_x
tig00001758_pilon	1	140699	1	283	M	0_m	247_x
tig00001758_pilon	1	140699	1	283	M	0_m	248_x
tig00001758_pilon	1	140699	1	283	M	0_m	250_x
tig00001758_pilon	1	140699	1	283	M	0_m	251_x
tig00001758_pilon	1	140699	1	283	M	0_m	262_x
